date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-11-25,231.7813,233.7741,229.7598,229.7598,688661,688661,-2.1173,-0.913,230.6604,"Nov 25, 14",0.18948719369099087
2014-11-26,228.8976,230.6317,228.8976,230.5071,402309,402309,0.747278,0.325,230.0288,"Nov 26, 14",0.1933560331478727
2014-11-28,231.9059,239.1823,231.1299,234.5884,529250,529250,4.0813,1.771,235.8206,"Nov 28, 14",0.21448529111036674
2014-12-01,234.2339,235.1728,232.2029,232.8735,716928,716928,-1.7149,-0.731,233.2857,"Dec 1, 14",0.20560709924015846
2014-12-02,232.6244,234.5118,232.1262,234.2914,640839,640839,1.4179,0.609,233.8438,"Dec 2, 14",0.21294769534067065
2014-12-03,232.9406,236.3991,232.9406,236.1117,665322,665322,1.8203,0.777,235.4068,"Dec 3, 14",0.22237155251096638
2014-12-04,236.0063,238.5548,235.8243,237.3189,666062,666062,1.2071,0.511,237.2026,"Dec 4, 14",0.22862133572031704
2014-12-05,237.1177,239.0338,236.0638,236.5141,633388,633388,-0.804762,-0.339,237.479,"Dec 5, 14",0.22445481358074992
2014-12-08,237.1943,239.3212,235.7093,239.1104,384239,384239,2.5963,1.098,238.1174,"Dec 8, 14",0.23789609269476336
2014-12-09,237.1943,239.3212,235.7093,239.1104,384296,384296,0,0,238.1174,"Dec 9, 14",0.23789609269476336
2014-12-10,238.5643,239.1775,236.1213,236.447,492544,492544,-2.6634,-1.114,237.4038,"Dec 10, 14",0.22410743083278148
2014-12-11,240.3655,245.4144,237.6542,243.5462,1077619,1077619,7.0992,3.002,243.7298,"Dec 11, 14",0.2608606291096388
2014-12-12,239.599,242.2241,234.0519,236.8686,1094951,1094951,-6.6776,-2.742,237.6137,"Dec 12, 14",0.22629009203313116
2014-12-15,238.2578,238.8901,232.9118,236.2746,697202,697202,-0.59399,-0.251,235.7913,"Dec 15, 14",0.223214900493739
2014-12-16,236.2554,240.4325,235.0387,235.3549,701685,701685,-0.91973,-0.389,237.8439,"Dec 16, 14",0.21845353069781467
2014-12-17,237.0602,242.9139,235.671,241.7451,722591,722591,6.3902,2.715,239.2212,"Dec 17, 14",0.2515361720699093
2014-12-18,242.9331,246.3246,242.4828,246.3246,633280,633280,4.5795,1.894,244.7597,"Dec 18, 14",0.27524465633699124
2014-12-19,248.279,249.5915,245.9701,249.1604,893900,893900,2.8358,1.151,248.3569,"Dec 19, 14",0.2899258485380156
2014-12-22,249.1795,250.9732,248.7101,250.6741,457836,457836,1.5137,0.608,250.0693,"Dec 22, 14",0.29776240987333213
2014-12-23,252.0729,253.1641,251.1915,252.0537,372684,372684,1.3796,0.55,252.3304,"Dec 23, 14",0.30490472342172514
2014-12-24,252.983,254.2093,251.8937,253.4525,200764,200764,1.3988,0.555,253.5278,"Dec 24, 14",0.3121464371006844
